character_class,image
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_281.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_282.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_283.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_284.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_285.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_286.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_287.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2870.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2874.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2879.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_288.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2884.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2888.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_289.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2895.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_29.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_290.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2900.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2909.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_291.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2910.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2912.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_292.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_293.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_294.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_295.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_296.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_297.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_298.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_2983.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_299.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_30.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_300.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_301.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_302.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_303.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_304.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_305.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_306.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_307.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_308.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_309.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_31.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_310.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_311.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_312.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_313.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_314.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3171.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3172.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3173.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3174.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3175.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3176.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3177.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3178.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3179.jpg
Iruka,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3180.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3181.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3184.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3185.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3186.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3187.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3188.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3189.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3190.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3191.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3192.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3193.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3194.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3195.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3196.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3197.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3198.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3199.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_32.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3200.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3201.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3202.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3203.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3204.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3205.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3206.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3207.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3208.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3209.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3210.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3211.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3212.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3213.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3214.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3215.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3216.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3217.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3218.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3219.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_322.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3220.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3221.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3222.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3223.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3224.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3225.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3226.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3227.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3228.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3229.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_323.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3230.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3231.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3232.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3233.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3234.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3235.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3236.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3237.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3238.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3239.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_324.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3240.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3241.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3242.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3243.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3244.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3245.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3246.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3247.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3248.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3249.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_325.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3250.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3251.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3252.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3253.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3254.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3255.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3256.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3257.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3258.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3259.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_326.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3260.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3261.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3262.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3263.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3264.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3265.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3266.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3267.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3268.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3269.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_327.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3270.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3271.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3272.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3273.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3274.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3275.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3276.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3277.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3278.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3279.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_328.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3280.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3281.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3282.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3283.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3284.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3285.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3286.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3287.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3288.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3289.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_329.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3290.jpg
Temari,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3291.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3292.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3293.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3294.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3295.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3296.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3297.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3298.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3299.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_33.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_330.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3300.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3301.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3302.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3303.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3304.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3305.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3306.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3307.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3308.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3309.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_331.jpg
Gaara,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3310.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3311.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3312.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3313.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3314.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3315.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3316.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3317.jpg
Tsunade,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3318.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3319.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_332.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3320.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3321.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3322.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3323.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3324.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3325.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3326.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3327.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3328.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3329.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_333.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3330.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3331.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3332.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3333.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3334.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3335.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3336.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3337.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3338.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3339.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_334.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3340.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3341.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3342.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3343.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3344.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3345.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3346.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3347.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3348.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3349.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_335.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3350.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3351.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3352.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3353.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3354.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3355.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3356.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3357.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3358.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3359.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_336.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3360.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3361.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3362.jpg
Sasuke,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3363.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3364.jpg
Naruto,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3365.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3366.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3367.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3368.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3369.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_337.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3370.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3371.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3372.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3373.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3374.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3375.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3376.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3377.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3378.jpg
Shikamaru,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_3379.jpg
Sakura,C:/Users/Ivan/PycharmProjects/image-ekukovenko/images\image_338.jpg
